"signature"	"gene"	"rho.x"	"p.value.x"	"q.value.x"	"rho.y"	"p.value.y"	"q.value.y"
"4"	"PPP1R15B..84919."	"-0.10312494619682"	"0.00191495740347809"	0.0177219689414879	"-0.105376102937501"	"0.005308739884717"	0.0359913623507295
"4"	"C4orf33..132321."	"-0.0955433016298265"	"0.00368951963927404"	0.018696559140486	"-0.101861877614916"	"0.0264269857415172"	0.045181961333174
"4"	"UGT1A10..54575."	"-0.0944060549447774"	"0.00405632609354324"	0.018696559140486	"-0.0982257680675471"	"0.00861718463556359"	0.0392758456736638
"4"	"CBR4..84869."	"-0.0937062108309011"	"0.00429796224891554"	0.0189096521042445	"-0.0764298654052591"	"0.0174643159114508"	0.0432762906971225
"4"	"ZRANB1..54764."	"-0.0929480463742017"	"0.00457418290618852"	0.0189096521042445	"-0.103288413924376"	"0.00613257095817828"	0.0359913623507295
"4"	"KIR2DL1..3802."	"-0.0896529470047006"	"0.00596754192118423"	0.0202190947390987	"-0.0852510937534191"	"0.00932087530963454"	0.0395144043490571
"4"	"PSMD13..5719."	"-0.0892447046049394"	"0.00616406685786776"	0.0202190947390987	"-0.102140184967157"	"0.00663236358298515"	0.0359913623507295
"4"	"SCP2..6342."	"-0.0893321851191739"	"0.00612147821450949"	0.0202190947390987	"-0.120319607973805"	"0.0110995917064694"	0.0400681172127108
"4"	"WBP2..23558."	"-0.0895101551107306"	"0.00614238526069714"	0.0202190947390987	"-0.0773533046372156"	"0.0234127721457899"	0.0447129956923477
"4"	"RCC1..1104."	"-0.0869472512125461"	"0.00750443194410293"	0.0203914013086025	"-0.0944736707454793"	"0.00759441912167928"	0.037895341208374
"4"	"NUP43..348995."	"-0.0858329645497922"	"0.00804346078507799"	0.0205598780044114	"-0.0913986535318592"	"0.00941647612245637"	0.0395144043490571
"4"	"DUSP10..11221."	"-0.0847248780361547"	"0.00875394679162124"	0.0206339170826991	"-0.0848584843389623"	"0.00938036388917878"	0.0395144043490571
"4"	"PADI1..29943."	"-0.0845905579728362"	"0.00898485656641145"	0.0206339170826991	"-0.109551480963752"	"0.00395036940407222"	0.0349750280306505
"4"	"UBR4..23352."	"-0.0851914407787389"	"0.00844835042826036"	0.0206339170826991	"-0.161367396383873"	"0.00108056209976298"	0.033412896275859
"4"	"UIMC1..51720."	"-0.0835595046804631"	"0.00970919558444912"	0.020736067712502	"-0.0761493316415367"	"0.0178010433990031"	0.0432762906971225
"4"	"C6orf89..221477."	"-0.0819546617520608"	"0.0107757241182736"	0.0211993446905081	"-0.108749090435397"	"0.0193661842813212"	0.0434224147701432
"4"	"TRMT10A..93587."	"-0.082304583808999"	"0.010499727299378"	0.0211993446905081	"-0.116102802517589"	"0.00285439783918173"	0.0337869417968443
"4"	"PPFIA1..8500."	"-0.0801758912959585"	"0.0122784935747847"	0.021260600393219	"-0.120564040507988"	"0.00173169739582091"	0.033412896275859
"4"	"SIPA1..6494."	"-0.0808757354098348"	"0.0116668478481482"	0.021260600393219	"-0.115502309506729"	"0.00147202825599641"	0.033412896275859
"4"	"MAF1..84232."	"-0.07924276581079"	"0.0131371106968374"	0.0212770959088972	"-0.111368199388711"	"0.0224001397195393"	0.0446733721657429
"4"	"TMEM209..84928."	"-0.0792136056393785"	"0.0131647583382809"	0.0212770959088972	"-0.101566070488548"	"0.00689550846149578"	0.0360767183697594
"4"	"CPXCR1..53336."	"-0.0783813153366116"	"0.0140930312706313"	0.0216207533502472	"-0.127620053563515"	"0.00763936979484121"	0.037895341208374
"4"	"FAM129B..64855."	"-0.0759768266127004"	"0.0165630910630994"	0.022047282867218	"-0.100484435050819"	"0.0280710654834455"	0.0458702003381339
"4"	"FAM13A..10144."	"-0.0759185062698774"	"0.0166306391042842"	0.022047282867218	"-0.0901448494094655"	"0.00642918120061062"	0.0359913623507295
"4"	"PLEKHO2..80301."	"-0.0750437011275319"	"0.0176724906084341"	0.0224854242209438	"-0.101310900589277"	"0.027074697458593"	0.0454541724457048
"4"	"CCND1..595."	"-0.072659798446805"	"0.0210513351081009"	0.0239440238173408	"-0.0744580360848301"	"0.0193477332407368"	0.0434224147701432
"4"	"UBE2A..7319."	"-0.0702689091560399"	"0.0248424496816214"	0.0248840618251417	"-0.073167206969014"	"0.0212560714454507"	0.0441458755000011
"5"	"SNRNP70..6625."	"-0.127897157313694"	"9.82219185670742e-05"	0.0103227852786848	"-0.0900881830125694"	"0.00484573476551847"	0.0242647653559647
"5"	"PCNA..5111."	"-0.0998875654774718"	"0.00186388964233228"	0.0131214372853744	"-0.07962915232592"	"0.0112091302129565"	0.0294613200243539
"5"	"TAOK1..57551."	"-0.0970078514107207"	"0.00236958885452563"	0.0147163116743498	"-0.0786713702682933"	"0.0126415511442776"	0.030276686163379
"5"	"BIRC6..57448."	"-0.0919928169108624"	"0.00370048864346303"	0.0163090322678835	"-0.113377075893986"	"0.000566308726100732"	0.0166921897014808
"5"	"EXOSC3..51010."	"-0.0914692693531849"	"0.00387237727924026"	0.0164900370924596	"-0.175874661985243"	"0.00109901181836436"	0.0176521975761856
"5"	"PCGF6..84108."	"-0.0915612810956028"	"0.00392374169230421"	0.0164900370924596	"-0.0860602879763247"	"0.00680100730158664"	0.026603370441819
"5"	"AP1S3..130340."	"-0.0908079461224344"	"0.00409970882469867"	0.0165026253956225	"-0.0873810468391459"	"0.0141009175548052"	0.0306337971562461
"5"	"PSMB6..5694."	"-0.0890995277763288"	"0.0047432177290126"	0.0165231298760749	"-0.071531767893365"	"0.0201320415634801"	0.0338283524726875
"5"	"SGO1..151648."	"-0.0893750791224748"	"0.00463368699928838"	0.0165231298760749	"-0.116260383748002"	"0.00175163898386895"	0.0187890650379068
"5"	"AMELX..265."	"-0.0884478314642093"	"0.00506149063496868"	0.0168857443708573	"-0.0706379664357268"	"0.0380327794751661"	0.0477758519848152
"5"	"ACO2..50."	"-0.0880524326609737"	"0.00518079143176264"	0.0168890000168696	"-0.0756243087618043"	"0.0150650916767251"	0.0313399558668842
"5"	"CSF2RB..1439."	"-0.0851866986610547"	"0.00656743914257804"	0.0170278564368853	"-0.104622884058175"	"0.00135056061189178"	0.0176521975761856
"5"	"LRRC46..90506."	"-0.0857653564879614"	"0.00626354268461639"	0.0170278564368853	"-0.0948655980008731"	"0.0312898504811044"	0.0434827578042068
"5"	"LRRC75B..388886."	"-0.08551736027643"	"0.00639222534451589"	0.0170278564368853	"-0.0931563079468033"	"0.0337287704348432"	0.0450609627838558
"5"	"PGPEP1..54858."	"-0.0876391056417546"	"0.00536317647058884"	0.0170278564368853	"-0.0720745029200438"	"0.0351430646989266"	0.0462621551597567
"5"	"TUBG1..7283."	"-0.086426679718712"	"0.00593153515440455"	0.0170278564368853	"-0.10996934466151"	"0.00287467243527501"	0.0213841619087679
"5"	"TMEM170A..124491."	"-0.0835885008534075"	"0.00747553914369501"	0.0173795338699555	"-0.10932882153531"	"0.0159336147675086"	0.031659700543834
"5"	"EPHX2..2053."	"-0.0827067365457402"	"0.00802249452585663"	0.0177780714928391	"-0.076582255336349"	"0.0272231425005771"	0.0395946765395046
"5"	"COIL..8161."	"-0.0819903030457604"	"0.00849249194247039"	0.0183925237276436	"-0.0911840501921074"	"0.0367350787703228"	0.0472259018273906
"5"	"MUC17..140453."	"-0.080336994968884"	"0.00967033372117817"	0.0183925237276436	"-0.121162368063485"	"0.00869494592131357"	0.0282226022457767
"5"	"TRAF4..9618."	"-0.080199219295811"	"0.00977464311311875"	0.0183925237276436	"-0.0800384064127639"	"0.0108682776097491"	0.0292591081533049
"5"	"UXT..8409."	"-0.0809190704320008"	"0.00947773464958825"	0.0183925237276436	"-0.0890803085870985"	"0.0401797889516559"	0.0496998650726338
"5"	"COPS2..9318."	"-0.0801441090265818"	"0.00981664127074223"	0.0184022847411699	"-0.0956734182528276"	"0.003112518454203"	0.0217513760914895
"5"	"P2RX6..9127."	"-0.0787663522958515"	"0.0109190573307937"	0.0187075681709974	"-0.0778701845981505"	"0.0252553400025764"	0.037533773439333
"5"	"TRIM50..135892."	"-0.0780223636612571"	"0.0115580116250336"	0.0187415993782875	"-0.0876287255433385"	"0.0138790805017102"	0.0304517288684517
"5"	"USP15..9958."	"-0.0779121431227987"	"0.01165538107527"	0.0187415993782875	"-0.104322270205919"	"0.00439745278849606"	0.0239818476407967
"5"	"XAGE5..170627."	"-0.0782540319092989"	"0.0114464412502873"	0.0187415993782875	"-0.117612304105033"	"0.010480871409965"	0.0289448480454049
"5"	"NABP2..79035."	"-0.0764517209882246"	"0.0130143070643157"	0.0190070441681901	"-0.119190110308789"	"0.00965105385687028"	0.0289448480454049
"5"	"CELA1..1990."	"-0.0754597361420988"	"0.014013639641575"	0.0192004822516654	"-0.118737170789928"	"0.00143215160803345"	0.0176521975761856
"5"	"UBA6..55236."	"-0.0746606372382752"	"0.014866102596766"	0.0195347959742628	"-0.0968259320171088"	"0.00281453010465895"	0.0213841619087679
"5"	"F2..2147."	"-0.0738615383344516"	"0.0157627802398847"	0.0196571141815033	"-0.0779692560798275"	"0.0251090378588861"	0.037472509761142
"5"	"FOXC2..2303."	"-0.0743024204882853"	"0.0152624883558697"	0.0196571141815033	"-0.0795414550215963"	"0.0112833673919385"	0.0295650065441442
"5"	"KXD1..79036."	"-0.0741921999498269"	"0.0153862652626746"	0.0196571141815033	"-0.152849975988933"	"0.00134825318622031"	0.0176521975761856
"5"	"SLC2A6..11182."	"-0.0743299756228999"	"0.0152316780974903"	0.0196571141815033	"-0.110514237810734"	"0.00275644817910271"	0.0213841619087679
"5"	"LARP7..51574."	"-0.0735584318536909"	"0.0161148342132177"	0.0197888497797422	"-0.0720210104251237"	"0.0276041300199142"	0.0400216161745958
"5"	"TESK1..7016."	"-0.0735033215844617"	"0.0161795627129968"	0.0197888497797422	"-0.0825231633686021"	"0.00898621747219774"	0.028676867610994
"5"	"NME2..4831."	"-0.0731175496998572"	"0.0166389292360906"	0.0198346744871024	"-0.0818600223565884"	"0.00937669216617892"	0.028676867610994
"5"	"SERPINE2..5270."	"-0.0730073291613988"	"0.0167722092399285"	0.0198346744871024	"-0.0792491306738506"	"0.0115339194328569"	0.0297670514686326
"5"	"SPI1..6688."	"-0.0731821918245876"	"0.0167970906710089"	0.0198346744871024	"-0.0733149464146135"	"0.0177696986543037"	0.0323645996118608
"5"	"ANAPC4..29945."	"-0.0728419983537112"	"0.0169738410463288"	0.0198809629934901	"-0.111404808925874"	"0.000700831053809802"	0.0169097497497627
"5"	"DHX8..1659."	"-0.0724837816037213"	"0.0174178288164676"	0.0201995936645274	"-0.0790737360652032"	"0.0116865584290245"	0.0298097496989288
"5"	"GTF2F1..2962."	"-0.0721796960461686"	"0.0180499256306781"	0.020428319992799	"-0.0707132597196771"	"0.0213025704843878"	0.0342662110970473
"5"	"HSPH1..10808."	"-0.0720428994498876"	"0.0179778554926291"	0.020428319992799	"-0.0977923618251686"	"0.033803926924524"	0.0450609627838558
"5"	"VGLL4..9686."	"-0.0716571275652831"	"0.0184804035843233"	0.020428319992799	"-0.156794491498325"	"0.00104267309553356"	0.0176521975761856
"5"	"IFNA10..3446."	"-0.0711611351422202"	"0.0191440731047136"	0.0204782592250366	"-0.102043626127347"	"0.0051930895117844"	0.0243614919488027
"5"	"INTS9..55756."	"-0.0708580286614595"	"0.0195595409651179"	0.0204782592250366	"-0.0953915334021253"	"0.0305694346171827"	0.0426460462382547
"5"	"KRTAP23.1..337963."	"-0.070334481103782"	"0.0202952056396215"	0.0206524012588788	"-0.0810404720118156"	"0.0209137904028195"	0.0342602108954168
"5"	"ZCCHC7..84186."	"-0.070196705430709"	"0.0204926553440864"	0.020753708278406	"-0.0809414005301386"	"0.0210392228682616"	0.0342602108954168
"5"	"DNAJC8..22826."	"-0.0700313746230214"	"0.0207317412021048"	0.0207718176099953	"-0.110167487624864"	"0.00283116279789736"	0.0213841619087679
"6"	"UGT1A10..54575."	"-0.13715309825176"	"0.000278100726665677"	0.0140840645536085	"-0.116558254967967"	"0.00592471951436665"	0.0461561419959466
"6"	"CEL..1056."	"-0.117703187424709"	"0.00152541911356422"	0.0179979349020764	"-0.108047554900242"	"0.00381053195881167"	0.0445714762489274
"6"	"CENPE..1062."	"-0.118149286296889"	"0.00147069881947173"	0.0179979349020764	"-0.112039018213199"	"0.0027707228936331"	0.0435705982500599
"6"	"SPEN..23013."	"-0.117097821010998"	"0.00163902360199922"	0.0187689710423543	"-0.106612353379041"	"0.00415263548847091"	0.0445714762489274
"6"	"SOX6..55553."	"-0.115517302951027"	"0.0018213589715675"	0.0190824928623963	"-0.16323215726818"	"2.65963656834612e-05"	0.0172274722845406
"6"	"KDM3B..51780."	"-0.112465182038794"	"0.00237099712083197"	0.019687048520455	"-0.0942222690674223"	"0.00983300687938745"	0.0499316756112624
"6"	"PLBD2..196463."	"-0.111770072424714"	"0.00245230391160238"	0.019687048520455	"-0.110572261403608"	"0.00848507718807839"	0.0476054143361102
"6"	"ZSWIM8..23053."	"-0.106149226635246"	"0.00377275857227258"	0.0218078530189166	"-0.153171084319199"	"0.00494576558253715"	0.0452296473030674
"6"	"SMC2..10592."	"-0.103874560255387"	"0.00454909694451158"	0.0227249031194119	"-0.12250815922069"	"0.00121094619826762"	0.0335925445371277
"6"	"TMEM8A..58986."	"-0.102803485093895"	"0.00483311862020741"	0.0227249031194119	"-0.148846789219549"	"0.00609197115709521"	0.0461561419959466
"6"	"PAX3..5077."	"-0.101331358815701"	"0.00537854131136091"	0.0231833677213832	"-0.0985443915017077"	"0.0073504961951411"	0.0461561419959466
"6"	"VAMP3..9341."	"-0.100929869830739"	"0.0055364913456486"	0.0234358365230688	"-0.112595695847898"	"0.00752774540190056"	0.0461561419959466
"6"	"GFM2..84340."	"-0.0987439853570566"	"0.00647086404218512"	0.0247971224667518	"-0.151626874071958"	"0.00742967405318854"	0.0461561419959466
"6"	"ZNF16..7564."	"-0.0960673921239762"	"0.00780305082543438"	0.0264510197472352	"-0.124061824365543"	"0.00369647280341873"	0.0445714762489274
"6"	"SPG7..6687."	"-0.09441682629691"	"0.0087399474343961"	0.0277061356437969	"-0.112406263972865"	"0.00275112003250634"	0.0435705982500599
"6"	"ENG..2022."	"-0.0919632824999196"	"0.0103146860740657"	0.0295146331540817	"-0.0977279905974538"	"0.00777198180370139"	0.0461561419959466
"6"	"PTK2..5747."	"-0.0884837112969152"	"0.0129696440185846"	0.0306610969706492	"-0.109016156916381"	"0.00354769592449631"	0.0445714762489274
"6"	"RPL27A..6157."	"-0.0878591728758631"	"0.0135040755758457"	0.0309726504033158	"-0.144294899640969"	"0.00754708116546509"	0.0461561419959466
"6"	"RDH13..112724."	"-0.0867885355826309"	"0.0144645169927613"	0.0316510218659985	"-0.0978720613452633"	"0.00769609150162945"	0.0461561419959466
"6"	"TCP1..6950."	"-0.0850041400939107"	"0.0161960080477306"	0.0326310199500192	"-0.136708289642356"	"0.00158038503892547"	0.0372898473124704
"6"	"C6orf62..81688."	"-0.0813461293420342"	"0.0203060868185434"	0.0345578804903077	"-0.146798438909188"	"0.00671281519971796"	0.0461561419959466
"6"	"ETV1..2115."	"-0.0772420197179776"	"0.025937591788903"	0.0362763521523119	"-0.0999850989798028"	"0.00665565581511413"	0.0461561419959466
"6"	"TRIM14..9830."	"-0.0757698934397834"	"0.0282528527109827"	0.0370286405124282	"-0.164108964408786"	"0.000197607261337391"	0.0206770506330639
"6"	"PCDH12..51294."	"-0.0748776956954233"	"0.0297379809686186"	0.0374062653693316	"-0.114366200986652"	"0.00676948389089011"	0.0461561419959466
"6"	"SMS..6611."	"-0.0750728241275366"	"0.0295570154353542"	0.0374062653693316	"-0.116895494042015"	"0.00580341077274031"	0.0461561419959466
"6"	"ATG5..9474."	"-0.0740301078382812"	"0.031208288816766"	0.0378282288688073	"-0.119763847912584"	"0.00279224127637233"	0.0435705982500599
"6"	"CD80..941."	"-0.072736421108959"	"0.0335679648175699"	0.0382854701343179	"-0.129999838106785"	"0.000644529288299021"	0.0262172099130544
"6"	"FERMT2..10979."	"-0.0706843662969307"	"0.037610609886083"	0.0388539358327304	"-0.169722481613262"	"4.29649084862259e-05"	0.0172274722845406
"9"	"PIK3CA..5290."	"-0.116864141480994"	"0.000414191493667837"	0.00937847882090745	"-0.117076971650334"	"0.000480019934397842"	0.0233764947346099
"9"	"GRB2..2885."	"-0.114410671329246"	"0.000532163667419255"	0.00950390083539086	"-0.0956167958776744"	"0.00367058802017894"	0.0273178051580696
"9"	"TUBB4B..10383."	"-0.115595105195607"	"0.000471791857927296"	0.00950390083539086	"-0.0850625871824276"	"0.018338592750476"	0.0419602917335245
"9"	"STXBP3..6814."	"-0.111393185050658"	"0.000719716440937309"	0.0104575636826101	"-0.142765921446771"	"0.00308414514446354"	0.0268391256846445
"9"	"ZNF20..7568."	"-0.107952686676942"	"0.00100685558357476"	0.0115234485951358	"-0.130197837524124"	"0.000691997199637998"	0.0233764947346099
"9"	"SIPA1..6494."	"-0.106937457648632"	"0.00110979297484568"	0.0121311852767614	"-0.0742906135439469"	"0.0258584763802626"	0.0446543314854653
"9"	"CELA2B..51032."	"-0.100310268158276"	"0.00205511302594688"	0.0151891786007029	"-0.0955294721598572"	"0.00947708918734011"	0.0358932945965705
"9"	"P4HB..5034."	"-0.0985907627140475"	"0.00245866401175359"	0.015282284151488	"-0.0957337040618558"	"0.00935026767866498"	0.0357694803814701
"9"	"EGFR..1956."	"-0.0976593923621339"	"0.00260509864616271"	0.0157691163034647	"-0.095293829143022"	"0.00359814671924549"	0.0273178051580696
"9"	"PRAMEF11..440560."	"-0.0955443318864885"	"0.0031357611782398"	0.016295676942656	"-0.178386914532551"	"0.00640697789643765"	0.0328766681091084
"9"	"GRHL2..79977."	"-0.0940214883440238"	"0.00357610513758498"	0.0165492748702838	"-0.124989924023159"	"0.00107011585408588"	0.0238507860869699
"9"	"HGS..9146."	"-0.0933446689918173"	"0.00378905048069608"	0.0165672965845608	"-0.127440706847142"	"0.000873297695597346"	0.0233764947346099
"9"	"ANLN..54443."	"-0.0917936246430106"	"0.00432049829214884"	0.017013639237406	"-0.0980032097342444"	"0.0300534109528667"	0.0467125147667083
"9"	"SLC9A3R1..9368."	"-0.0911450060971461"	"0.00456183171834702"	0.0173364220396999	"-0.0784250503674723"	"0.0270331084193353"	0.0453829952185417
"9"	"TEAD1..7003."	"-0.0868302827268294"	"0.00649662965404362"	0.0174366003973941	"-0.0881194773811304"	"0.00658526336636127"	0.0329379480243445
"9"	"B3GNT5..84002."	"-0.0843768125750808"	"0.00789426525290319"	0.0178981017940666	"-0.104158270019299"	"0.00525813510047032"	0.0302741111845261
"9"	"CCDC36..339834."	"-0.0836435916101903"	"0.0083603513414511"	0.0181879529852386	"-0.103436782380967"	"0.00337689682833563"	0.0273178051580696
"9"	"DLX3..1747."	"-0.0831359770960354"	"0.00869701886157044"	0.0183796998607855	"-0.0722258843874264"	"0.0210778660807206"	0.0423787783633536
"9"	"ARPC2..10109."	"-0.082430956937487"	"0.00918431072189376"	0.0183827228950274	"-0.129176678014131"	"0.00075465808517981"	0.0233764947346099
"9"	"WDR26..80232."	"-0.0826001617755386"	"0.009065230934745"	0.0183827228950274	"-0.0854970670848959"	"0.0127029094706557"	0.0386168447907933
"9"	"UBE2H..7328."	"-0.0818669408106482"	"0.00959118833351712"	0.0184827155120056	"-0.0870990676163387"	"0.00715615408858664"	0.03430800921129
"9"	"SBDS..51119."	"-0.0804004988808674"	"0.0107236239214165"	0.018873348949744	"-0.074870541261017"	"0.0251523919912551"	0.0442140380483575
"9"	"EIPR1..7260."	"-0.0787930529193769"	"0.0120970475129384"	0.0193674952606135	"-0.0885093202281458"	"0.00638549498725719"	0.0328766681091084
"9"	"FUBP1..8880."	"-0.0788494545320608"	"0.0120463913893456"	0.0193674952606135	"-0.0906984377536937"	"0.00536024215487068"	0.0304303644207507
"9"	"VPS29..51699."	"-0.0780880327608284"	"0.0127459969861186"	0.0197990446615936	"-0.0809268911669555"	"0.0234192948292145"	0.0435401496872681
"9"	"DCLK2..166614."	"-0.0769600005071509"	"0.0138469710876174"	0.020126039813322	"-0.0980220859151663"	"0.00292121637322477"	0.0265604821331888
"9"	"ITGB1..3688."	"-0.0749013416441893"	"0.0160684866726558"	0.0206637600317452	"-0.0853782582502988"	"0.0080983038754023"	0.0356450440847823
"9"	"SPDYA..245711."	"-0.0744219279363764"	"0.0166276193785297"	0.0210838213719757	"-0.136933204466048"	"0.00430948838308153"	0.0273178051580696
"9"	"RAB6A..5870."	"-0.0734348997144085"	"0.0178313596943221"	0.0213325084997154	"-0.107847329525301"	"0.00117633148651993"	0.0238507860869699
"9"	"TRIML2..205860."	"-0.0730400884256214"	"0.0183332623706417"	0.0216126789063149	"-0.121605366819031"	"0.00983003960576184"	0.0361491779050597
"9"	"BUB1B..701."	"-0.0719120561719438"	"0.0198340596837146"	0.0219403868540619	"-0.100071875387814"	"0.00238343927802142"	0.0248135550850729
"9"	"CADPS..8618."	"-0.0721940642353632"	"0.0194494075368635"	0.0219403868540619	"-0.109397354533797"	"0.0179267639192528"	0.041707165036629
"9"	"SGSH..6448."	"-0.0719684577846277"	"0.019756616905467"	0.0219403868540619	"-0.074902050057996"	"0.032900828419543"	0.0487736598157074
"9"	"SLC39A7..7922."	"-0.0719684577846277"	"0.019756616905467"	0.0219403868540619	"-0.0988482405673349"	"0.0075922646751571"	0.0347406222479589
"9"	"NCKAP1..10787."	"-0.0709532287563179"	"0.0211905164347793"	0.022243025529222	"-0.0733271038303264"	"0.027413134494762"	0.0455496298164544
"9"	"BCAR3..8412."	"-0.0705866182738727"	"0.0217295058957359"	0.0224739098497497	"-0.0873997675097174"	"0.00696862620330294"	0.0340270647629552
"9"	"METTL9..51108."	"-0.0706148190802146"	"0.0216876379557395"	0.0224739098497497	"-0.107362685819591"	"0.0197206299719839"	0.0423787783633536
"9"	"RASSF6..166824."	"-0.0704738150485049"	"0.021897661091748"	0.0225304196831927	"-0.0986814326389796"	"0.0291776274817968"	0.0462718704565775
